problem; alpha; beta; rho; tau0; iterations
A-n39-k6; 1.0; 1.0; 0.1; 0.01; 500

nr; solution value; computation time in sec
1; 1030; 1.335
2; 982; 1.304
3; 1005; 1.29
4; 975; 1.418
5; 1027; 1.355
6; 997; 1.444
7; 1011; 1.338
8; 1009; 1.398
9; 1025; 1.304
10; 1027; 1.337

avg; 1008.8; 1.3523
