problem; alpha; beta; rho; tau0; iterations
A-n37-k6; 1.0; 1.0; 0.1; 0.01; 250

nr; solution value; computation time in sec
1; 1142; 0.585
2; 1127; 0.613
3; 1139; 0.575
4; 1123; 0.558
5; 1115; 0.541
6; 1131; 0.541
7; 1152; 0.578
8; 1119; 0.542
9; 1106; 0.54
10; 1126; 0.565

avg; 1128.0; 0.5638
