problem; alpha; beta; rho; tau0; iterations
X-n157-k13; 1.0; 1.0; 0.1; 0.01; 2000

nr; solution value; computation time in sec
1; 18738; 372.486
2; 18813; 373.372
3; 18675; 331.223
4; 18716; 343.03
5; 18763; 349.479
6; 18778; 337.98
7; 18503; 342.79
8; 18873; 362.886
9; 18795; 366.552
10; 18768; 364.632

avg; 18742.2; 354.443
