problem; alpha; beta; rho; tau0; iterations
A-n38-k5; 1.0; 2.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 860; 0.177
2; 872; 0.178
3; 865; 0.176
4; 871; 0.166
5; 871; 0.184
6; 877; 0.153
7; 864; 0.155
8; 890; 0.152
9; 890; 0.154
10; 843; 0.151

avg; 870.3; 0.1646
