problem; alpha; beta; rho; tau0; iterations
X-n106-k14; 1.0; 5.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 28056; 5.628
2; 28101; 5.703
3; 28179; 5.778
4; 28051; 5.718
5; 28199; 5.706
6; 28138; 5.704
7; 28046; 5.733
8; 27891; 5.891
9; 27879; 5.876
10; 28126; 5.632

avg; 28066.6; 5.7369
