problem; alpha; beta; rho; tau0; iterations
A-n61-k9; 1.0; 2.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 1348; 0.725
2; 1338; 0.722
3; 1349; 0.724
4; 1329; 0.7
5; 1272; 0.723
6; 1320; 0.705
7; 1316; 0.713
8; 1256; 0.699
9; 1315; 0.731
10; 1317; 0.719

avg; 1316.0; 0.7161
