problem; alpha; beta; rho; tau0; iterations
A-n54-k7; 2.0; 1.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 1328; 0.536
2; 1419; 0.535
3; 1343; 0.504
4; 1341; 0.514
5; 1334; 0.524
6; 1322; 0.526
7; 1330; 0.518
8; 1333; 0.513
9; 1342; 0.518
10; 1375; 0.52

avg; 1346.7; 0.5208
