problem; alpha; beta; rho; tau0; iterations
A-n60-k9; 1.0; 1.0; 0.1; 5.0; 100

nr; solution value; computation time in sec
1; 1769; 0.755
2; 1758; 0.746
3; 1800; 0.764
4; 1767; 0.78
5; 1812; 0.754
6; 1760; 0.745
7; 1792; 0.747
8; 1741; 0.751
9; 1792; 0.782
10; 1807; 0.779

avg; 1779.8; 0.7603
