problem; alpha; beta; rho; tau0; iterations
X-n143-k7; 1.0; 1.0; 0.1; 0.01; 50

nr; solution value; computation time in sec
1; 27483; 6.881
2; 26307; 6.914
3; 26671; 6.985
4; 26303; 6.852
5; 27417; 6.781
6; 27002; 6.875
7; 26967; 6.907
8; 26800; 6.818
9; 27190; 6.914
10; 26313; 6.963

avg; 26845.3; 6.889
