problem; alpha; beta; rho; tau0; iterations
A-n64-k9; 1.0; 1.0; 0.1; 0.01; 250

nr; solution value; computation time in sec
1; 1838; 2.842
2; 1769; 2.75
3; 1763; 2.767
4; 1775; 2.83
5; 1800; 2.847
6; 1831; 2.832
7; 1801; 2.838
8; 1791; 2.777
9; 1832; 2.762
10; 1808; 2.756

avg; 1800.8; 2.8001
