problem; alpha; beta; rho; tau0; iterations
A-n33-k6; 1.0; 2.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 823; 0.106
2; 823; 0.105
3; 859; 0.106
4; 848; 0.105
5; 841; 0.104
6; 853; 0.102
7; 852; 0.102
8; 797; 0.116
9; 837; 0.103
10; 823; 0.105

avg; 835.6; 0.1054
