problem; alpha; beta; rho; tau0; iterations
A-n39-k6; 1.0; 0.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 1723; 0.244
2; 1792; 0.251
3; 1643; 0.25
4; 1841; 0.271
5; 1704; 0.292
6; 1785; 0.265
7; 1778; 0.239
8; 1816; 0.232
9; 1813; 0.231
10; 1751; 0.231

avg; 1764.6; 0.2506
