problem; alpha; beta; rho; tau0; iterations
A-n45-k6; 0.0; 1.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 1653; 0.445
2; 1674; 0.394
3; 1684; 0.371
4; 1600; 0.438
5; 1671; 0.384
6; 1661; 0.387
7; 1676; 0.369
8; 1617; 0.371
9; 1637; 0.445
10; 1568; 0.369

avg; 1644.1; 0.3973
