problem; alpha; beta; rho; tau0; iterations
A-n65-k9; 1.0; 1.0; 0.3; 0.01; 10

nr; solution value; computation time in sec
1; 1851; 0.11
2; 1859; 0.11
3; 1952; 0.11
4; 1884; 0.11
5; 1921; 0.11
6; 1827; 0.109
7; 1887; 0.11
8; 1918; 0.111
9; 1714; 0.11
10; 1826; 0.109

avg; 1863.9; 0.1099
