problem; alpha; beta; rho; tau0; iterations
A-n64-k9; 1.0; 5.0; 0.1; 0.01; 10

nr; solution value; computation time in sec
1; 1750; 0.102
2; 1783; 0.102
3; 1794; 0.101
4; 1766; 0.101
5; 1808; 0.102
6; 1772; 0.1
7; 1778; 0.101
8; 1808; 0.102
9; 1807; 0.102
10; 1787; 0.101

avg; 1785.3; 0.1014
