problem; alpha; beta; rho; tau0; iterations
A-n36-k5; 1.0; 1.0; 0.1; 0.01; 250

nr; solution value; computation time in sec
1; 996; 0.513
2; 1003; 0.582
3; 970; 0.548
4; 970; 0.584
5; 893; 0.526
6; 984; 0.542
7; 959; 0.568
8; 944; 0.507
9; 976; 0.511
10; 937; 0.509

avg; 963.2; 0.539
