problem; alpha; beta; rho; tau0; iterations
A-n39-k6; 1.0; 1.0; 0.9; 0.01; 100

nr; solution value; computation time in sec
1; 1032; 0.31
2; 982; 0.271
3; 1029; 0.26
4; 1077; 0.306
5; 1033; 0.302
6; 1042; 0.304
7; 1040; 0.32
8; 1067; 0.281
9; 1026; 0.264
10; 929; 0.28

avg; 1025.7; 0.2898
