problem; alpha; beta; rho; tau0; iterations
A-n46-k7; 1.0; 1.0; 0.3; 0.01; 100

nr; solution value; computation time in sec
1; 1121; 0.358
2; 1161; 0.376
3; 1125; 0.361
4; 1115; 0.357
5; 1165; 0.358
6; 1134; 0.361
7; 1157; 0.377
8; 1149; 0.364
9; 1148; 0.367
10; 1127; 0.366

avg; 1140.2; 0.3645
