problem; alpha; beta; rho; tau0; iterations
A-n34-k5; 1.0; 1.0; 0.1; 0.01; 2000

nr; solution value; computation time in sec
1; 879; 3.639
2; 896; 3.667
3; 878; 3.619
4; 876; 3.552
5; 875; 3.554
6; 886; 3.721
7; 879; 3.586
8; 899; 3.636
9; 891; 3.581
10; 874; 3.627

avg; 883.3; 3.6182
