problem; alpha; beta; rho; tau0; iterations
A-n48-k7; 1.0; 1.0; 0.1; 0.01; 1000

nr; solution value; computation time in sec
1; 1293; 4.949
2; 1285; 4.994
3; 1265; 5.001
4; 1291; 4.944
5; 1237; 5.015
6; 1283; 5.114
7; 1265; 5.172
8; 1300; 5.001
9; 1279; 4.942
10; 1276; 4.998

avg; 1277.4; 5.013
