problem; alpha; beta; rho; tau0; iterations
X-n115-k10; 1.0; 1.0; 0.1; 0.01; 250

nr; solution value; computation time in sec
1; 18410; 16.884
2; 18024; 17.039
3; 18566; 16.909
4; 18672; 16.962
5; 18797; 16.963
6; 18319; 16.773
7; 18527; 16.962
8; 18766; 16.888
9; 18521; 17.21
10; 18357; 16.952

avg; 18495.9; 16.9542
