problem; alpha; beta; rho; tau0; iterations
X-n176-k26; 1.0; 1.0; 0.3; 0.01; 100

nr; solution value; computation time in sec
1; 60924; 24.846
2; 60910; 24.087
3; 59868; 23.958
4; 60415; 24.542
5; 60196; 24.288
6; 59419; 24.554
7; 60372; 24.576
8; 60778; 24.051
9; 60237; 24.265
10; 61083; 24.303

avg; 60420.2; 24.347
