problem; alpha; beta; rho; tau0; iterations
X-n195-k51; 1.0; 1.0; 0.1; 0.01; 1000

nr; solution value; computation time in sec
1; 56121; 307.962
2; 55481; 304.832
3; 55993; 302.812
4; 56056; 312.869
5; 56393; 308.205
6; 56183; 307.855
7; 55744; 291.587
8; 55815; 277.628
9; 56299; 283.637
10; 56310; 284.031

avg; 56039.5; 298.1418
