problem; alpha; beta; rho; tau0; iterations
A-n33-k5; 1.0; 1.0; 0.1; 0.1; 100

nr; solution value; computation time in sec
1; 792; 0.182
2; 807; 0.169
3; 784; 0.163
4; 772; 0.161
5; 776; 0.162
6; 796; 0.161
7; 829; 0.183
8; 749; 0.167
9; 840; 0.165
10; 814; 0.163

avg; 795.9; 0.1676
