problem; alpha; beta; rho; tau0; iterations
X-n120-k6; 1.0; 1.0; 0.1; 5.0; 100

nr; solution value; computation time in sec
1; 20660; 6.933
2; 20116; 6.975
3; 21629; 7.871
4; 21800; 6.99
5; 20830; 6.981
6; 21241; 6.93
7; 21699; 6.924
8; 20727; 7.0
9; 20467; 6.925
10; 20970; 6.942

avg; 21013.9; 7.0471
