problem; alpha; beta; rho; tau0; iterations
X-n129-k18; 2.0; 1.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 33196; 7.085
2; 33654; 6.403
3; 33073; 6.281
4; 33444; 6.338
5; 33122; 6.321
6; 33267; 6.282
7; 33609; 6.396
8; 33655; 6.461
9; 34055; 6.307
10; 33570; 6.328

avg; 33464.5; 6.4202
