problem; alpha; beta; rho; tau0; iterations
A-n60-k9; 1.0; 1.0; 0.6; 0.01; 100

nr; solution value; computation time in sec
1; 1739; 0.993
2; 1713; 0.986
3; 1708; 0.912
4; 1679; 0.965
5; 1716; 0.945
6; 1703; 0.94
7; 1691; 1.012
8; 1743; 1.025
9; 1676; 0.999
10; 1742; 0.969

avg; 1711.0; 0.9746
