problem; alpha; beta; rho; tau0; iterations
X-n129-k18; 1.0; 1.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 35303; 9.469
2; 35336; 9.68
3; 35900; 9.472
4; 35711; 9.532
5; 36130; 9.762
6; 35869; 9.766
7; 35149; 9.678
8; 35488; 9.363
9; 35887; 9.579
10; 35079; 9.667

avg; 35585.2; 9.5968
